"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_5_a_14_años","Sexo|Total_Grupo_de_edad|De_15_a_17_años","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_5_a_14_años","Sexo|Hombres_Grupo_de_edad|De_15_a_17_años","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_5_a_14_años","Sexo|Mujeres_Grupo_de_edad|De_15_a_17_años",
"Población_de_5_a_17_años",	06,"Colima","2017","176,457","132,186","44,271","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	07,"Chiapas","2017","1,534,681","1,198,360","336,321","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	08,"Chihuahua","2017","940,558","730,638","209,920","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	09,"Ciudad_de_México","2017","1,582,558","1,173,383","409,175","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	10,"Durango","2017","449,008","348,147","100,861","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	11,"Guanajuato","2017","1,467,533","1,134,530","333,003","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	12,"Guerrero","2017","964,995","723,327","241,668","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	13,"Hidalgo","2017","765,755","593,805","171,950","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	14,"Jalisco","2017","1,878,374","1,447,857","430,517","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	15,"México","2017","3,992,730","3,024,058","968,672","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	16,"Michoacán_de_Ocampo","2017","1,142,995","893,233","249,762","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	17,"Morelos","2017","453,578","343,779","109,799","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	18,"Nayarit","2017","305,407","235,212","70,195","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	19,"Nuevo_León","2017","1,141,975","871,874","270,101","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	20,"Oaxaca","2017","1,052,155","797,110","255,045","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	21,"Puebla","2017","1,605,406","1,224,213","381,193","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	22,"Querétaro","2017","482,766","361,923","120,843","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	23,"Quintana_Roo","2017","399,262","307,878","91,384","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	24,"San_Luis_Potosí","2017","688,716","520,487","168,229","ND","ND","ND","ND","ND","ND",
